% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
2905	1	1	1	0	28	2292	0	1	1
2907	1	1	1	0	28	2292	0	1	1
2909	1	1	1	0	28	2292	0	1	1
2912	1	1	1	0	28	2292	0	1	1
2915	1	1	1	0	28	2292	0	1	1
2917	1	1	1	0	28	2292	0	1	1
2919	1	1	1	0	28	2292	0	1	1
2921	1	1	1	0	28	2292	0	1	1
2924	1	1	1	0	28	2292	0	1	1
2926	1	1	1	0	28	2292	0	1	1
2928	1	1	1	0	28	2292	0	1	1
2931	1	1	1	0	28	2292	0	1	1
2933	1	1	1	0	28	2292	0	1	1
2935	1	1	1	0	28	2292	0	1	1
2937	1	1	1	0	28	2292	0	1	1
2938	1	1	1	0	28	2292	0	1	1
2940	1	1	1	0	28	2292	0	1	1
2942	1	1	1	0	28	2292	0	1	1
2944	1	1	1	0	28	2292	0	1	1
2946	1	1	1	0	28	2292	0	1	1
2948	1	1	1	0	28	2292	0	1	1
2951	1	1	1	0	28	2292	0	1	1
2954	1	1	1	0	28	2292	0	1	1
2956	1	1	1	0	28	2292	0	1	1
2958	1	1	1	0	28	2292	0	1	1
2960	1	1	1	0	28	2292	0	1	1
2962	1	1	1	0	28	2292	0	1	1
2965	1	1	1	0	28	2292	0	1	1
2967	1	1	1	0	28	2292	0	1	1
2969	1	1	1	0	28	2292	0	1	1
2972	1	1	1	0	28	2292	0	1	1
2974	1	1	1	0	28	2292	0	1	1
2977	1	1	1	0	28	2292	0	1	1
2979	1	1	1	0	28	2292	0	1	1
2981	1	1	1	0	28	2292	0	1	1
2985	1	1	1	0	28	2292	0	1	1
2986	1	1	1	0	28	2292	0	1	1
2988	1	1	1	0	28	2292	0	1	1
2991	1	1	1	0	28	2292	0	1	1
2993	1	1	1	0	28	2292	0	1	1
2995	1	1	1	0	28	2292	0	1	1
2997	1	1	1	0	28	2292	0	1	1
2999	1	1	1	0	28	2292	0	1	1
3000	1	1	1	0	28	2292	0	1	1
3002	1	1	1	0	28	2292	0	1	1
3004	1	1	1	0	28	2292	0	1	1
3006	1	1	1	0	28	2292	0	1	1
3008	1	1	1	0	28	2292	0	1	1
3011	1	1	1	0	28	2292	0	1	1
3013	1	1	1	0	28	2292	0	1	1
3016	1	1	1	0	28	2292	0	1	1
3018	1	1	1	0	28	2292	0	1	1
3020	1	1	1	0	28	2292	0	1	1
3022	1	1	1	0	28	2292	0	1	1
3025	1	1	1	0	28	2292	0	1	1
3027	1	1	1	0	28	2292	0	1	1
3029	1	1	1	0	28	2292	0	1	1
3032	1	1	1	0	28	2292	0	1	1
3034	1	1	1	0	28	2292	0	1	1
3036	1	1	1	0	28	2292	0	1	1
3039	1	1	1	0	28	2292	0	1	1
3041	1	1	1	0	28	2292	0	1	1
3043	1	1	1	0	28	2292	0	1	1
3045	1	1	1	0	28	2292	0	1	1
3047	1	1	1	0	28	2292	0	1	1
3048	1	1	1	0	28	2292	0	1	1
3051	1	1	1	0	28	2292	0	1	1
3053	1	1	1	0	28	2292	0	1	1
3055	1	1	1	0	28	2292	0	1	1
3057	1	1	1	0	28	2292	0	1	1
3059	1	1	1	0	28	2292	0	1	1
3061	1	1	1	0	28	2292	0	1	1
3062	1	1	1	0	28	2292	0	1	1
3064	1	1	1	0	28	2292	0	1	1
3066	1	1	1	0	28	2292	0	1	1
3068	1	1	1	0	28	2292	0	1	1
3071	1	1	1	0	28	2292	0	1	1
3073	1	1	1	0	28	2292	0	1	1
3075	1	1	1	0	28	2292	0	1	1
3078	1	1	1	0	28	2292	0	1	1
3080	1	1	1	0	28	2292	0	1	1
3082	1	1	1	0	28	2292	0	1	1
3086	1	1	1	0	28	2292	0	1	1
3087	1	1	1	0	28	2292	0	1	1
3089	1	1	1	0	28	2292	0	1	1
3092	1	1	1	0	28	2292	0	1	1
3094	1	1	1	0	28	2292	0	1	1
3096	1	1	1	0	28	2292	0	1	1
3098	1	1	1	0	28	2292	0	1	1
3100	1	1	1	0	28	2292	0	1	1
3101	1	1	1	0	28	2292	0	1	1
3103	1	1	1	0	28	2292	0	1	1
3105	1	1	1	0	28	2292	0	1	1
3106	1	1	1	0	28	2292	0	1	1
3107	1	1	1	0	28	2292	0	1	1
3108	1	1	1	0	28	2292	0	1	1
3109	1	1	1	0	28	2292	0	1	1
3111	1	1	1	0	28	2292	0	1	1
3112	1	1	1	0	28	2292	0	1	1
3113	1	1	1	0	28	2292	0	1	1
3114	1	1	1	0	28	2292	0	1	1
3115	1	1	1	0	28	2292	0	1	1
3116	1	1	1	0	28	2292	0	1	1
3117	1	1	1	0	28	2292	0	1	1
3118	1	1	1	0	28	2292	0	1	1
3119	1	1	1	0	28	2292	0	1	1
3120	1	1	1	0	28	2292	0	1	1
3121	1	1	1	0	28	2292	0	1	1
3122	1	1	1	0	28	2292	0	1	1
3123	1	1	1	0	28	2292	0	1	1
3124	1	1	1	0	28	2292	0	1	1
3125	1	1	1	0	28	2292	0	1	1
3126	1	1	1	0	28	2292	0	1	1
3127	1	1	1	0	28	2292	0	1	1
3128	1	1	1	0	28	2292	0	1	1
3129	1	1	1	0	28	2292	0	1	1
3130	1	1	1	0	28	2292	0	1	1
3131	1	1	1	0	28	2292	0	1	1
3132	1	1	1	0	28	2292	0	1	1
3133	1	1	1	0	28	2292	0	1	1
3134	1	1	1	0	28	2292	0	1	1
3135	1	1	1	0	28	2292	0	1	1
3136	1	1	1	0	28	2292	0	1	1
3137	1	1	1	0	28	2292	0	1	1
3138	1	1	1	0	28	2292	0	1	1
3139	1	1	1	0	28	2292	0	1	1
3140	1	1	1	0	28	2292	0	1	1
3141	1	1	1	0	28	2292	0	1	1
3142	1	1	1	0	28	2292	0	1	1
3143	1	1	1	0	28	2292	0	1	1
3144	1	1	1	0	28	2292	0	1	1
3145	1	1	1	0	28	2292	0	1	1
3146	1	1	1	0	28	2292	0	1	1
3147	1	1	1	0	28	2292	0	1	1
3148	1	1	1	0	28	2292	0	1	1
3149	1	1	1	0	28	2292	0	1	1
3150	1	1	1	0	28	2292	0	1	1
3151	1	1	1	0	28	2292	0	1	1
3152	1	1	1	0	28	2292	0	1	1
3153	1	1	1	0	28	2292	0	1	1
3154	1	1	1	0	28	2292	0	1	1
3155	1	1	1	0	28	2292	0	1	1
3156	1	1	1	0	28	2292	0	1	1
3157	1	1	1	0	28	2292	0	1	1
3158	1	1	1	0	28	2292	0	1	1
3159	1	1	1	0	28	2292	0	1	1
3160	1	1	1	0	28	2292	0	1	1
3161	1	1	1	0	28	2292	0	1	1
3162	1	1	1	0	28	2292	0	1	1
3163	1	1	1	0	28	2292	0	1	1
3164	1	1	1	0	28	2292	0	1	1
3165	1	1	1	0	28	2292	0	1	1
3166	1	1	1	0	28	2292	0	1	1
3167	1	1	1	0	28	2292	0	1	1
3168	1	1	1	0	28	2292	0	1	1
3169	1	1	1	0	28	2292	0	1	1
3170	1	1	1	0	28	2292	0	1	1
3171	1	1	1	0	28	2292	0	1	1
3172	1	1	1	0	28	2292	0	1	1
3173	1	1	1	0	28	2292	0	1	1
3174	1	1	1	0	28	2292	0	1	1
3175	1	1	1	0	28	2292	0	1	1
3176	1	1	1	0	28	2292	0	1	1
3177	1	1	1	0	28	2292	0	1	1
3178	1	1	1	0	28	2292	0	1	1
3179	1	1	1	0	28	2292	0	1	1
3180	1	1	1	0	28	2292	0	1	1
3181	1	1	1	0	28	2292	0	1	1
3182	1	1	1	0	28	2292	0	1	1
3183	1	1	1	0	28	2292	0	1	1
3184	1	1	1	0	28	2292	0	1	1
3185	1	1	1	0	28	2292	0	1	1
3186	1	1	1	0	28	2292	0	1	1
3187	1	1	1	0	28	2292	0	1	1
3188	1	1	1	0	28	2292	0	1	1
3189	1	1	1	0	28	2292	0	1	1
3190	1	1	1	0	28	2292	0	1	1
3191	1	1	1	0	28	2292	0	1	1
3192	1	1	1	0	28	2292	0	1	1
3193	1	1	1	0	28	2292	0	1	1
3194	1	1	1	0	28	2292	0	1	1
3195	1	1	1	0	28	2292	0	1	1
3196	1	1	1	0	28	2292	0	1	1
3197	1	1	1	0	28	2292	0	1	1
3198	1	1	1	0	28	2292	0	1	1
3199	1	1	1	0	28	2292	0	1	1
3200	1	1	1	0	28	2292	0	1	1
3201	1	1	1	0	28	2292	0	1	1
3202	1	1	1	0	28	2292	0	1	1
3203	1	1	1	0	28	2292	0	1	1
3204	1	1	1	0	28	2292	0	1	1
3205	1	1	1	0	28	2292	0	1	1
3206	1	1	1	0	28	2292	0	1	1
3207	1	1	1	0	28	2292	0	1	1
3208	1	1	1	0	28	2292	0	1	1
3209	1	1	1	0	28	2292	0	1	1
3210	1	1	1	0	28	2292	0	1	1
3211	1	1	1	0	28	2292	0	1	1
3212	1	1	1	0	28	2292	0	1	1
3213	1	1	1	0	28	2292	0	1	1
3214	1	1	1	0	28	2292	0	1	1
3215	1	1	1	0	28	2292	0	1	1
3216	1	1	1	0	28	2292	0	1	1
3217	1	1	1	0	28	2292	0	1	1
3218	1	1	1	0	28	2292	0	1	1
3219	1	1	1	0	28	2292	0	1	1
3220	1	1	1	0	28	2292	0	1	1
3221	1	1	1	0	28	2292	0	1	1
3222	1	1	1	0	28	2292	0	1	1
3223	1	1	1	0	28	2292	0	1	1
3224	1	1	1	0	28	2292	0	1	1
3225	1	1	1	0	28	2292	0	1	1
3226	1	1	1	0	28	2292	0	1	1
3227	1	1	1	0	28	2292	0	1	1
3228	1	1	1	0	28	2292	0	1	1
3229	1	1	1	0	28	2292	0	1	1
3230	1	1	1	0	28	2292	0	1	1
3231	1	1	1	0	28	2292	0	1	1
3232	1	1	1	0	28	2292	0	1	1
3233	1	1	1	0	28	2292	0	1	1
3234	1	1	1	0	28	2292	0	1	1
3235	1	1	1	0	28	2292	0	1	1
3236	1	1	1	0	28	2292	0	1	1
3237	1	1	1	0	28	2292	0	1	1
3238	1	1	1	0	28	2292	0	1	1
3239	1	1	1	0	28	2292	0	1	1
3240	1	1	1	0	28	2292	0	1	1
3241	1	1	1	0	28	2292	0	1	1
3242	1	1	1	0	28	2292	0	1	1
3243	1	1	1	0	28	2292	0	1	1
3244	1	1	1	0	28	2292	0	1	1
3245	1	1	1	0	28	2292	0	1	1
3246	1	1	1	0	28	2292	0	1	1
3247	1	1	1	0	28	2292	0	1	1
3248	1	1	1	0	28	2292	0	1	1
3249	1	1	1	0	28	2292	0	1	1
3250	1	1	1	0	28	2292	0	1	1
3251	1	1	1	0	28	2292	0	1	1
3252	1	1	1	0	28	2292	0	1	1
3253	1	1	1	0	28	2292	0	1	1
3254	1	1	1	0	28	2292	0	1	1
3255	1	1	1	0	28	2292	0	1	1
3256	1	1	1	0	28	2292	0	1	1
3257	1	1	1	0	28	2292	0	1	1
3258	1	1	1	0	28	2292	0	1	1
3259	1	1	1	0	28	2292	0	1	1
3260	1	1	1	0	28	2292	0	1	1
3261	1	1	1	0	28	2292	0	1	1
3262	1	1	1	0	28	2292	0	1	1
3263	1	1	1	0	28	2292	0	1	1
3264	1	1	1	0	28	2292	0	1	1
3265	1	1	1	0	28	2292	0	1	1
3266	1	1	1	0	28	2292	0	1	1
3267	1	1	1	0	28	2292	0	1	1
3268	1	1	1	0	28	2292	0	1	1
3269	1	1	1	0	28	2292	0	1	1
3270	1	1	1	0	28	2292	0	1	1
3271	1	1	1	0	28	2292	0	1	1
3272	1	1	1	0	28	2292	0	1	1
3273	1	1	1	0	28	2292	0	1	1
3274	1	1	1	0	28	2292	0	1	1
3275	1	1	1	0	28	2292	0	1	1
3276	1	1	1	0	28	2292	0	1	1
3277	1	1	1	0	28	2292	0	1	1
3278	1	1	1	0	28	2292	0	1	1
3279	1	1	1	0	28	2292	0	1	1
3280	1	1	1	0	28	2292	0	1	1
3281	1	1	1	0	28	2292	0	1	1
3282	1	1	1	0	28	2292	0	1	1
3283	1	1	1	0	28	2292	0	1	1
3284	1	1	1	0	28	2292	0	1	1
3285	1	1	1	0	28	2292	0	1	1
3286	1	1	1	0	28	2292	0	1	1
3287	1	1	1	0	28	2292	0	1	1
3288	1	1	1	0	28	2292	0	1	1
3289	1	1	1	0	28	2292	0	1	1
3290	1	1	1	0	28	2292	0	1	1
3291	1	1	1	0	28	2292	0	1	1
3292	1	1	1	0	28	2292	0	1	1
3293	1	1	1	0	28	2292	0	1	1
3294	1	1	1	0	28	2292	0	1	1
3295	1	1	1	0	28	2292	0	1	1
3296	1	1	1	0	28	2292	0	1	1
3297	1	1	1	0	28	2292	0	1	1
3298	1	1	1	0	28	2292	0	1	1
3299	1	1	1	0	28	2292	0	1	1
3300	1	1	1	0	28	2292	0	1	1
3301	1	1	1	0	28	2292	0	1	1
3302	1	1	1	0	28	2292	0	1	1
3303	1	1	1	0	28	2292	0	1	1
3304	1	1	1	0	28	2292	0	1	1
3305	1	1	1	0	28	2292	0	1	1
3306	1	1	1	0	28	2292	0	1	1
3307	1	1	1	0	28	2292	0	1	1
3308	1	1	1	0	28	2292	0	1	1
3309	1	1	1	0	28	2292	0	1	1
3310	1	1	1	0	28	2292	0	1	1
3311	1	1	1	0	28	2292	0	1	1
3312	1	1	1	0	28	2292	0	1	1
3313	1	1	1	0	28	2292	0	1	1
3314	1	1	1	0	28	2292	0	1	1
3315	1	1	1	0	28	2292	0	1	1
3316	1	1	1	0	28	2292	0	1	1
3317	1	1	1	0	28	2292	0	1	1
3318	1	1	1	0	28	2292	0	1	1
3319	1	1	1	0	28	2292	0	1	1
3320	1	1	1	0	28	2292	0	1	1
3321	1	1	1	0	28	2292	0	1	1
3322	1	1	1	0	28	2292	0	1	1
3323	1	1	1	0	28	2292	0	1	1
3324	1	1	1	0	28	2292	0	1	1
3325	1	1	1	0	28	2292	0	1	1
3326	1	1	1	0	28	2292	0	1	1
3327	1	1	1	0	28	2292	0	1	1
3328	1	1	1	0	28	2292	0	1	1
3329	1	1	1	0	28	2292	0	1	1
3330	1	1	1	0	28	2292	0	1	1
3331	1	1	1	0	28	2292	0	1	1
3332	1	1	1	0	28	2292	0	1	1
3333	1	1	1	0	28	2292	0	1	1
3334	1	1	1	0	28	2292	0	1	1
3335	1	1	1	0	28	2292	0	1	1
3336	1	1	1	0	28	2292	0	1	1
3337	1	1	1	0	28	2292	0	1	1
3338	1	1	1	0	28	2292	0	1	1
3339	1	1	1	0	28	2292	0	1	1
3340	1	1	1	0	28	2292	0	1	1
3341	1	1	1	0	28	2292	0	1	1
3342	1	1	1	0	28	2292	0	1	1
3343	1	1	1	0	28	2292	0	1	1
3344	1	1	1	0	28	2292	0	1	1
3345	1	1	1	0	28	2292	0	1	1
3346	1	1	1	0	28	2292	0	1	1
3347	1	1	1	0	28	2292	0	1	1
3349	1	1	1	0	28	2292	0	1	1
3351	1	1	1	0	28	2292	0	1	1
3353	1	1	1	0	28	2292	0	1	1
3354	1	1	1	0	28	2292	0	1	1
3356	1	1	1	0	28	2292	0	1	1
3358	1	1	1	0	28	2292	0	1	1
3360	1	1	1	0	28	2292	0	1	1
3363	1	1	1	0	28	2292	0	1	1
3365	1	1	1	0	28	2292	0	1	1
3367	1	1	1	0	28	2292	0	1	1
3369	1	1	1	0	28	2292	0	1	1
3372	1	1	1	0	28	2292	0	1	1
3374	1	1	1	0	28	2292	0	1	1
3377	1	1	1	0	28	2292	0	1	1
3379	1	1	1	0	28	2292	0	1	1
3381	1	1	1	0	28	2292	0	1	1
3383	1	1	1	0	28	2292	0	1	1
3385	1	1	1	0	28	2292	0	1	1
3386	1	1	1	0	28	2292	0	1	1
3388	1	1	1	0	28	2292	0	1	1
3391	1	1	1	0	28	2292	0	1	1
3393	1	1	1	0	28	2292	0	1	1
3395	1	1	1	0	28	2292	0	1	1
3397	1	1	1	0	28	2292	0	1	1
3399	1	1	1	0	28	2292	0	1	1
3402	1	1	1	0	28	2292	0	1	1
3404	1	1	1	0	28	2292	0	1	1
3406	1	1	1	0	28	2292	0	1	1
3408	1	1	1	0	28	2292	0	1	1
3411	1	1	1	0	28	2292	0	1	1
3414	1	1	1	0	28	2292	0	1	1
3416	1	1	1	0	28	2292	0	1	1
3418	1	1	1	0	28	2292	0	1	1
3420	1	1	1	0	28	2292	0	1	1
3422	1	1	1	0	28	2292	0	1	1
3425	1	1	1	0	28	2292	0	1	1
3427	1	1	1	0	28	2292	0	1	1
3429	1	1	1	0	28	2292	0	1	1
3432	1	1	1	0	28	2292	0	1	1
3434	1	1	1	0	28	2292	0	1	1
3436	1	1	1	0	28	2292	0	1	1
3439	1	1	1	0	28	2292	0	1	1
3441	1	1	1	0	28	2292	0	1	1
3445	1	1	1	0	28	2292	0	1	1
3447	1	1	1	0	28	2292	0	1	1
3448	1	1	1	0	28	2292	0	1	1
3451	1	1	1	0	28	2292	0	1	1
3453	1	1	1	0	28	2292	0	1	1
3455	1	1	1	0	28	2292	0	1	1
3457	1	1	1	0	28	2292	0	1	1
3459	1	1	1	0	28	2292	0	1	1
3461	1	1	1	0	28	2292	0	1	1
3464	1	1	1	0	28	2292	0	1	1
3466	1	1	1	0	28	2292	0	1	1
3468	1	1	1	0	28	2292	0	1	1
3471	1	1	1	0	28	2292	0	1	1
3473	1	1	1	0	28	2292	0	1	1
3476	1	1	1	0	28	2292	0	1	1
3478	1	1	1	0	28	2292	0	1	1
3480	1	1	1	0	28	2292	0	1	1
3482	1	1	1	0	28	2292	0	1	1
3485	1	1	1	0	28	2292	0	1	1
3487	1	1	1	0	28	2292	0	1	1
3489	1	1	1	0	28	2292	0	1	1
3492	1	1	1	0	28	2292	0	1	1
3494	1	1	1	0	28	2292	0	1	1
3496	1	1	1	0	28	2292	0	1	1
3498	1	1	1	0	28	2292	0	1	1
3501	1	1	1	0	28	2292	0	1	1
3503	1	1	1	0	28	2292	0	1	1
3505	1	1	1	0	28	2292	0	1	1
3507	1	1	1	0	28	2292	0	1	1
3509	1	1	1	0	28	2292	0	1	1
3511	1	1	1	0	28	2292	0	1	1
3513	1	1	1	0	28	2292	0	1	1
3515	1	1	1	0	28	2292	0	1	1
3517	1	1	1	0	28	2292	0	1	1
3519	1	1	1	0	28	2292	0	1	1
3521	1	1	1	0	28	2292	0	1	1
3524	1	1	1	0	28	2292	0	1	1
3526	1	1	1	0	28	2292	0	1	1
3528	1	1	1	0	28	2292	0	1	1
3531	1	1	1	0	28	2292	0	1	1
3533	1	1	1	0	28	2292	0	1	1
3535	1	1	1	0	28	2292	0	1	1
3538	1	1	1	0	28	2292	0	1	1
3540	1	1	1	0	28	2292	0	1	1
3542	1	1	1	0	28	2292	0	1	1
3546	1	1	1	0	28	2292	0	1	1
3548	1	1	1	0	28	2292	0	1	1
3549	1	1	1	0	28	2292	0	1	1
3552	1	1	1	0	28	2292	0	1	1
3554	1	1	1	0	28	2292	0	1	1
3556	1	1	1	0	28	2292	0	1	1
3558	1	1	1	0	28	2292	0	1	1
3560	1	1	1	0	28	2292	0	1	1
3563	1	1	1	0	28	2292	0	1	1
3565	1	1	1	0	28	2292	0	1	1
3567	1	1	1	0	28	2292	0	1	1
3569	1	1	1	0	28	2292	0	1	1
3572	1	1	1	0	28	2292	0	1	1
3575	1	1	1	0	28	2292	0	1	1
3576	1	1	1	0	28	2292	0	1	1
3579	1	1	1	0	28	2292	0	1	1
3581	1	1	1	0	28	2292	0	1	1
3585	1	1	1	0	28	2292	0	1	1
3586	1	1	1	0	28	2292	0	1	1
3588	1	1	1	0	28	2292	0	1	1
3591	1	1	1	0	28	2292	0	1	1
3593	1	1	1	0	28	2292	0	1	1
3595	1	1	1	0	28	2292	0	1	1
3597	1	1	1	0	28	2292	0	1	1
3600	1	1	1	0	28	2292	0	1	1
3602	1	1	1	0	28	2292	0	1	1
3604	1	1	1	0	28	2292	0	1	1
3606	1	1	1	0	28	2292	0	1	1
3608	1	1	1	0	28	2292	0	1	1
3611	1	1	1	0	28	2292	0	1	1
3612	1	1	1	0	28	2292	0	1	1
3614	1	1	1	0	28	2292	0	1	1
3616	1	1	1	0	28	2292	0	1	1
3618	1	1	1	0	28	2292	0	1	1
3620	1	1	1	0	28	2292	0	1	1
3622	1	1	1	0	28	2292	0	1	1
3625	1	1	1	0	28	2292	0	1	1
3627	1	1	1	0	28	2292	0	1	1
3629	1	1	1	0	28	2292	0	1	1
3632	1	1	1	0	28	2292	0	1	1
3634	1	1	1	0	28	2292	0	1	1
3637	1	1	1	0	28	2292	0	1	1
3639	1	1	1	0	28	2292	0	1	1
3641	1	1	1	0	28	2292	0	1	1
3645	1	1	1	0	28	2292	0	1	1
3647	1	1	1	0	28	2292	0	1	1
3648	1	1	1	0	28	2292	0	1	1
3651	1	1	1	0	28	2292	0	1	1
3653	1	1	1	0	28	2292	0	1	1
3655	1	1	1	0	28	2292	0	1	1
3657	1	1	1	0	28	2292	0	1	1
3659	1	1	1	0	28	2292	0	1	1
3662	1	1	1	0	28	2292	0	1	1
3664	1	1	1	0	28	2292	0	1	1
3666	1	1	1	0	28	2292	0	1	1
3668	1	1	1	0	28	2292	0	1	1
3671	1	1	1	0	28	2292	0	1	1
3673	1	1	1	0	28	2292	0	1	1
3674	1	1	1	0	28	2292	0	1	1
3676	1	1	1	0	28	2292	0	1	1
3678	1	1	1	0	28	2292	0	1	1
3680	1	1	1	0	28	2292	0	1	1
3682	1	1	1	0	28	2292	0	1	1
3685	1	1	1	0	28	2292	0	1	1
3687	1	1	1	0	28	2292	0	1	1
3689	1	1	1	0	28	2292	0	1	1
3692	1	1	1	0	28	2292	0	1	1
3693	1	1	1	0	28	2292	0	1	1
3694	1	1	1	0	28	2292	0	1	1
3696	1	1	1	0	28	2292	0	1	1
3699	1	1	1	0	28	2292	0	1	1
3700	1	1	1	0	28	2292	0	1	1
3703	1	1	1	0	28	2292	0	1	1
3705	1	1	1	0	28	2292	0	1	1
3707	1	1	1	0	28	2292	0	1	1
3709	1	1	1	0	28	2292	0	1	1
3711	1	1	1	0	28	2292	0	1	1
3713	1	1	1	0	28	2292	0	1	1
3715	1	1	1	0	28	2292	0	1	1
3717	1	1	1	0	28	2292	0	1	1
3719	1	1	1	0	28	2292	0	1	1
3721	1	1	1	0	28	2292	0	1	1
3724	1	1	1	0	28	2292	0	1	1
3726	1	1	1	0	28	2292	0	1	1
3728	1	1	1	0	28	2292	0	1	1
3731	1	1	1	0	28	2292	0	1	1
3733	1	1	1	0	28	2292	0	1	1
3735	1	1	1	0	28	2292	0	1	1
3738	1	1	1	0	28	2292	0	1	1
3740	1	1	1	0	28	2292	0	1	1
3742	1	1	1	0	28	2292	0	1	1
3746	1	1	1	0	28	2292	0	1	1
3747	1	1	1	0	28	2292	0	1	1
3749	1	1	1	0	28	2292	0	1	1
3752	1	1	1	0	28	2292	0	1	1
3754	1	1	1	0	28	2292	0	1	1
3756	1	1	1	0	28	2292	0	1	1
3758	1	1	1	0	28	2292	0	1	1
3760	1	1	1	0	28	2292	0	1	1
3763	1	1	1	0	28	2292	0	1	1
3765	1	1	1	0	28	2292	0	1	1
3767	1	1	1	0	28	2292	0	1	1
3769	1	1	1	0	28	2292	0	1	1
3772	1	1	1	0	28	2292	0	1	1
3775	1	1	1	0	28	2292	0	1	1
3777	1	1	1	0	28	2292	0	1	1
3779	1	1	1	0	28	2292	0	1	1
3781	1	1	1	0	28	2292	0	1	1
3784	1	1	1	0	28	2292	0	1	1
3786	1	1	1	0	28	2292	0	1	1
3788	1	1	1	0	28	2292	0	1	1
3791	1	1	1	0	28	2292	0	1	1
3793	1	1	1	0	28	2292	0	1	1
3795	1	1	1	0	28	2292	0	1	1
3797	1	1	1	0	28	2292	0	1	1
3800	1	1	1	0	28	2292	0	1	1
3802	1	1	1	0	28	2292	0	1	1
3806	1	1	1	0	28	2292	0	1	1
3808	1	1	1	0	28	2292	0	1	1
3809	1	1	1	0	28	2292	0	1	1
3812	1	1	1	0	28	2292	0	1	1
3814	1	1	1	0	28	2292	0	1	1
3816	1	1	1	0	28	2292	0	1	1
3818	1	1	1	0	28	2292	0	1	1
3820	1	1	1	0	28	2292	0	1	1
3822	1	1	1	0	28	2292	0	1	1
3825	1	1	1	0	28	2292	0	1	1
3827	1	1	1	0	28	2292	0	1	1
3829	1	1	1	0	28	2292	0	1	1
3832	1	1	1	0	28	2292	0	1	1
3834	1	1	1	0	28	2292	0	1	1
3837	1	1	1	0	28	2292	0	1	1
3839	1	1	1	0	28	2292	0	1	1
3841	1	1	1	0	28	2292	0	1	1
3844	1	1	1	0	28	2292	0	1	1
3847	1	1	1	0	28	2292	0	1	1
3848	1	1	1	0	28	2292	0	1	1
3851	1	1	1	0	28	2292	0	1	1
3853	1	1	1	0	28	2292	0	1	1
3855	1	1	1	0	28	2292	0	1	1
3857	1	1	1	0	28	2292	0	1	1
3859	1	1	1	0	28	2292	0	1	1
3862	1	1	1	0	28	2292	0	1	1
3864	1	1	1	0	28	2292	0	1	1
3866	1	1	1	0	28	2292	0	1	1
3868	1	1	1	0	28	2292	0	1	1
3871	1	1	1	0	28	2292	0	1	1
3874	1	1	1	0	28	2292	0	1	1
3876	1	1	1	0	28	2292	0	1	1
3878	1	1	1	0	28	2292	0	1	1
3880	1	1	1	0	28	2292	0	1	1
3882	1	1	1	0	28	2292	0	1	1
3885	1	1	1	0	28	2292	0	1	1
3887	1	1	1	0	28	2292	0	1	1
3889	1	1	1	0	28	2292	0	1	1
3892	1	1	1	0	28	2292	0	1	1
3894	1	1	1	0	28	2292	0	1	1
3896	1	1	1	0	28	2292	0	1	1
3899	1	1	1	0	28	2292	0	1	1
3901	1	1	1	0	28	2292	0	1	1
3903	1	1	1	0	28	2292	0	1	1
3905	1	1	1	0	28	2292	0	1	1
3906	1	1	1	0	28	2292	0	1	1
3909	1	1	1	0	28	2292	0	1	1
3911	1	1	1	0	28	2292	0	1	1
3913	1	1	1	0	28	2292	0	1	1
3915	1	1	1	0	28	2292	0	1	1
3917	1	1	1	0	28	2292	0	1	1
3919	1	1	1	0	28	2292	0	1	1
3921	1	1	1	0	28	2292	0	1	1
3924	1	1	1	0	28	2292	0	1	1
3926	1	1	1	0	28	2292	0	1	1
3928	1	1	1	0	28	2292	0	1	1
3931	1	1	1	0	28	2292	0	1	1
3933	1	1	1	0	28	2292	0	1	1
3936	1	1	1	0	28	2292	0	1	1
3938	1	1	1	0	28	2292	0	1	1
3940	1	1	1	0	28	2292	0	1	1
3942	1	1	1	0	28	2292	0	1	1
3946	1	1	1	0	28	2292	0	1	1
3947	1	1	1	0	28	2292	0	1	1
3949	1	1	1	0	28	2292	0	1	1
3952	1	1	1	0	28	2292	0	1	1
3954	1	1	1	0	28	2292	0	1	1
3956	1	1	1	0	28	2292	0	1	1
3958	1	1	1	0	28	2292	0	1	1
3961	1	1	1	0	28	2292	0	1	1
3963	1	1	1	0	28	2292	0	1	1
3965	1	1	1	0	28	2292	0	1	1
3967	1	1	1	0	28	2292	0	1	1
3968	1	1	1	0	28	2292	0	1	1
3972	1	1	1	0	28	2292	0	1	1
3975	1	1	1	0	28	2292	0	1	1
3977	1	1	1	0	28	2292	0	1	1
3979	1	1	1	0	28	2292	0	1	1
3981	1	1	1	0	28	2292	0	1	1
3983	1	1	1	0	28	2292	0	1	1
3984	1	1	1	0	28	2292	0	1	1
3986	1	1	1	0	28	2292	0	1	1
3988	1	1	1	0	28	2292	0	1	1
3991	1	1	1	0	28	2292	0	1	1
3993	1	1	1	0	28	2292	0	1	1
3995	1	1	1	0	28	2292	0	1	1
3997	1	1	1	0	28	2292	0	1	1
4000	1	1	1	0	28	2292	0	1	1
4002	1	1	1	0	28	2292	0	1	1
4006	1	1	1	0	28	2292	0	1	1
4008	1	1	1	0	28	2292	0	1	1
4009	1	1	1	0	28	2292	0	1	1
4012	1	1	1	0	28	2292	0	1	1
4014	1	1	1	0	28	2292	0	1	1
4016	1	1	1	0	28	2292	0	1	1
